EUR GD,EUR,GBP GD,GBP,INR GD,INR,USD GD,USD
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,11.99,0.99,11.99,0.99,0.99
0.99,,0.99,12.99,0.99,11.99,0.99,0.99
0.99,,0.99,12.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,13.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,14.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,16.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,19.99,0.99,11.99,0.99,0.99
0.99,,0.99,24.99,0.99,11.99,0.99,0.99
0.99,,0.99,29.99,0.99,11.99,0.99,0.99
0.99,,0.99,39.99,0.99,11.99,0.99,0.99
0.99,,0.99,39.99,0.99,11.99,0.99,0.99
0.99,,0.99,39.99,0.99,11.99,0.99,0.99
0.99,,0.99,39.99,0.99,11.99,0.99,0.99
0.99,,0.99,44.99,0.99,11.99,0.99,0.99
0.99,,0.99,44.99,0.99,11.99,0.99,0.99
0.99,,0.99,69.99,0.99,11.99,0.99,0.99
0.99,,0.99,69.99,0.99,11.99,0.99,0.99
0.99,,0.99,139.99,0.99,11.99,0.99,0.99
0.99,,0.99,249.99,0.99,11.99,0.99,0.99
0.99,,0.99,249.99,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,11.99,0.99,0.99
0.99,,0.99,,0.99,12.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,13.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,14.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,16.99,0.99,0.99
0.99,,0.99,,0.99,139.99,0.99,0.99
0.99,,0.99,,0.99,59999.99,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
0.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
1.99,,0.99,,0.99,,0.99,0.99
